Time	Conc
2252.375	0.0291
2252.417	0.0291
2252.458	0.0291
2252.5	0.0291
2252.542	0.0291
2252.583	0.0291
2252.625	0.0291
2252.667	0.0291
2252.708	0.0291
2252.75	0.0291
2252.792	0.0291
2252.833	0.0291
2252.875	0.0291
2252.917	0.0291
2252.958	0.0291
2253	0.0291
2253.042	0.0291
2253.083	0.0291
2253.125	0.0291
2253.167	0.0291
2253.208	0.0291
2253.25	0.0292
2253.292	0.0293
2253.333	0.0292
2253.375	0.029
2253.417	0.0288
2253.458	0.0286
2253.5	0.0285
2253.542	0.0283
2253.583	0.0282
2253.625	0.0282
2253.667	0.0281
2253.708	0.0281
2253.75	0.028
2253.792	0.028
2253.833	0.028
2253.875	0.028
2253.917	0.028
2253.958	0.028
2254	0.028
2254.042	0.028
2254.083	0.028
2254.125	0.028
2254.167	0.028
2254.208	0.0278
2254.25	0.0275
2254.292	0.0266
2254.333	0.0252
2254.375	0.0238
2254.417	0.0224
2254.458	0.0214
2254.5	0.0208
2254.542	0.0204
2254.583	0.0202
2254.625	0.0201
2254.667	0.0199
2254.708	0.0199
2254.75	0.0199
2254.792	0.02
2254.833	0.02
2254.875	0.02
2254.917	0.02
2254.958	0.02
2255	0.02
2255.042	0.02
2255.083	0.02
2255.125	0.02
2255.167	0.0199
2255.208	0.0197
2255.25	0.0195
2255.292	0.0192
2255.333	0.0189
2255.375	0.0187
2255.417	0.0186
2255.458	0.0185
2255.5	0.0184
2255.542	0.0183
2255.583	0.0183
2255.625	0.0183
2255.667	0.0183
2255.708	0.0183
2255.75	0.0182
2255.792	0.0182
2255.833	0.0182
2255.875	0.0182
2255.917	0.0181
2255.958	0.0181
2256	0.0181
2256.042	0.0181
2256.083	0.018
2256.125	0.018
2256.167	0.018
2256.208	0.018
2256.25	0.018
2256.292	0.0179
2256.333	0.0179
2256.375	0.0179
2256.417	0.0179
2256.458	0.0179
2256.5	0.0178
2256.542	0.0178
2256.583	0.0178
2256.625	0.0178
2256.667	0.0178
2256.708	0.0177
2256.75	0.0177
2256.792	0.0177
2256.833	0.0177
2256.875	0.0177
2256.917	0.0176
2256.958	0.0176
2257	0.0176
2257.042	0.0176
2257.083	0.0176
2257.125	0.0176
2257.167	0.0176
2257.208	0.0175
2257.25	0.0175
2257.292	0.0175
2257.333	0.0175
2257.375	0.0175
2257.417	0.0175
2257.458	0.0175
2257.5	0.0175
2257.542	0.0175
2257.583	0.0175
2257.625	0.0174
2257.667	0.0174
2257.708	0.0174
2257.75	0.0174
2257.792	0.0174
2257.833	0.0174
2257.875	0.0174
2257.917	0.0174
2257.958	0.0174
2258	0.0174
2258.042	0.0174
2258.083	0.0174
2258.125	0.0174
2258.167	0.0174
2258.208	0.0174
2258.25	0.0174
2258.292	0.0174
2258.333	0.0174
2258.375	0.0174
2258.417	0.0175
2258.458	0.0175
2258.5	0.0175
2258.542	0.0175
2258.583	0.0175
2258.625	0.0175
2258.667	0.0175
2258.708	0.0175
2258.75	0.0175
2258.792	0.0175
2258.833	0.0176
2258.875	0.0176
2258.917	0.0176
2258.958	0.0176
2259	0.0176
2259.042	0.0176
2259.083	0.0177
2259.125	0.0177
2259.167	0.0177
2259.208	0.0177
2259.25	0.0177
2259.292	0.0178
2259.333	0.0178
2259.375	0.0178
2259.417	0.0178
2259.458	0.0179
2259.5	0.0179
2259.542	0.0179
2259.583	0.0179
2259.625	0.0179
2259.667	0.018
2259.708	0.018
2259.75	0.018
2259.792	0.018
2259.833	0.0181
2259.875	0.0181
2259.917	0.0181
2259.958	0.0181
2260	0.0182
2260.042	0.0182
2260.083	0.0182
2260.125	0.0182
2260.167	0.0183
2260.208	0.0183
2260.25	0.0183
2260.292	0.0183
2260.333	0.0184
2260.375	0.0184
2260.417	0.0184
2260.458	0.0184
2260.5	0.0185
2260.542	0.0185
2260.583	0.0185
2260.625	0.0185
2260.667	0.0186
2260.708	0.0186
2260.75	0.0186
2260.792	0.0186
2260.833	0.0187
2260.875	0.0187
2260.917	0.0187
2260.958	0.0187
2261	0.0188
2261.042	0.0188
2261.083	0.0188
2261.125	0.0188
2261.167	0.0189
2261.208	0.0189
2261.25	0.0189
2261.292	0.0189
2261.333	0.019
2261.375	0.019
2261.417	0.019
2261.458	0.019
2261.5	0.0191
2261.542	0.0191
2261.583	0.0191
2261.625	0.0191
2261.667	0.0192
2261.708	0.0192
2261.75	0.0192
2261.792	0.0192
2261.833	0.0193
2261.875	0.0193
2261.917	0.0193
2261.958	0.0193
2262	0.0194
2262.042	0.0194
2262.083	0.0194
2262.125	0.0194
2262.167	0.0194
2262.208	0.0194
2262.25	0.0194
2262.292	0.0195
2262.333	0.0195
2262.375	0.0194
2262.417	0.0193
2262.458	0.0192
2262.5	0.0191
2262.542	0.019
2262.583	0.0189
2262.625	0.0188
2262.667	0.0188
2262.708	0.0187
2262.75	0.0186
2262.792	0.0186
2262.833	0.0185
2262.875	0.0185
2262.917	0.0185
2262.958	0.0184
2263	0.0184
2263.042	0.0184
2263.083	0.0183
2263.125	0.0183
2263.167	0.0183
2263.208	0.0182
2263.25	0.0179
2263.292	0.0175
2263.333	0.0169
2263.375	0.0163
2263.417	0.0159
2263.458	0.0157
2263.5	0.0155
2263.542	0.0154
2263.583	0.0154
2263.625	0.0154
2263.667	0.0154
2263.708	0.0154
2263.75	0.0154
2263.792	0.0154
2263.833	0.0154
2263.875	0.0153
2263.917	0.0153
2263.958	0.0153
2264	0.0153
2264.042	0.0153
2264.083	0.0153
2264.125	0.0153
2264.167	0.0152
2264.208	0.015
2264.25	0.0147
2264.292	0.0144
2264.333	0.014
2264.375	0.0137
2264.417	0.0135
2264.458	0.0134
2264.5	0.0133
2264.542	0.0132
2264.583	0.0132
2264.625	0.0132
2264.667	0.0132
2264.708	0.0132
2264.75	0.0132
2264.792	0.0132
2264.833	0.0132
2264.875	0.0131
2264.917	0.0131
2264.958	0.0131
2265	0.0131
2265.042	0.0131
2265.083	0.0131
2265.125	0.0131
2265.167	0.013
2265.208	0.0128
2265.25	0.0125
2265.292	0.0122
2265.333	0.0118
2265.375	0.0115
2265.417	0.0113
2265.458	0.0112
2265.5	0.0111
2265.542	0.0111
2265.583	0.0111
2265.625	0.0111
2265.667	0.011
2265.708	0.011
2265.75	0.011
2265.792	0.011
2265.833	0.011
2265.875	0.011
2265.917	0.011
2265.958	0.011
2266	0.011
2266.042	0.011
2266.083	0.011
2266.125	0.011
2266.167	0.0109
2266.208	0.0107
2266.25	0.0105
2266.292	0.0102
2266.333	0.00975
2266.375	0.00939
2266.417	0.00911
2266.458	0.00894
2266.5	0.00886
2266.542	0.00881
2266.583	0.00878
2266.625	0.00875
2266.667	0.00871
2266.708	0.00868
2266.75	0.00864
2266.792	0.00861
2266.833	0.00857
2266.875	0.00853
2266.917	0.0085
2266.958	0.00846
2267	0.00843
2267.042	0.00839
2267.083	0.00837
2267.125	0.00832
2267.167	0.00825
2267.208	0.00816
2267.25	0.00804
2267.292	0.00794
2267.333	0.00787
2267.375	0.00782
2267.417	0.00778
2267.458	0.00775
2267.5	0.00772
2267.542	0.0077
2267.583	0.00768
2267.625	0.00765
2267.667	0.00763
2267.708	0.00757
2267.75	0.00756
2267.792	0.00757
2267.833	0.00758
2267.875	0.00759
2267.917	0.0076
2267.958	0.00761
2268	0.00762
2268.042	0.00763
2268.083	0.00763
2268.125	0.00764
2268.167	0.00765
2268.208	0.00766
2268.25	0.00768
2268.292	0.00769
2268.333	0.0077
2268.375	0.00772
2268.417	0.00773
2268.458	0.00776
2268.5	0.00778
2268.542	0.0078
2268.583	0.00781
2268.625	0.00783
2268.667	0.00785
2268.708	0.00786
2268.75	0.00788
2268.792	0.00789
2268.833	0.00791
2268.875	0.00793
2268.917	0.00794
2268.958	0.00796
2269	0.00798
2269.042	0.00799
2269.083	0.00801
2269.125	0.00803
2269.167	0.00804
2269.208	0.00806
2269.25	0.00807
2269.292	0.00808
2269.333	0.00808
2269.375	0.00807
2269.417	0.00806
2269.458	0.00806
2269.5	0.00805
2269.542	0.00805
2269.583	0.00806
2269.625	0.00806
2269.667	0.00807
2269.708	0.00808
2269.75	0.00808
2269.792	0.0081
2269.833	0.00811
2269.875	0.00812
2269.917	0.00813
2269.958	0.00814
2270	0.00816
2270.042	0.00817
2270.083	0.00819
2270.125	0.0082
2270.167	0.00821
2270.208	0.00823
2270.25	0.00824
2270.292	0.00825
2270.333	0.00826
2270.375	0.00826
2270.417	0.00826
2270.458	0.00827
2270.5	0.00827
2270.542	0.00827
2270.583	0.00828
2270.625	0.00829
2270.667	0.00829
2270.708	0.0083
2270.75	0.00831
2270.792	0.00832
2270.833	0.00833
2270.875	0.00835
2270.917	0.00836
2270.958	0.00837
2271	0.00838
2271.042	0.0084
2271.083	0.00841
2271.125	0.00843
2271.167	0.00844
2271.208	0.00846
2271.25	0.00847
2271.292	0.00849
2271.333	0.00851
2271.375	0.00852
2271.417	0.00854
2271.458	0.00856
2271.5	0.00857
2271.542	0.00859
2271.583	0.0086
2271.625	0.00862
2271.667	0.00864
2271.708	0.00865
2271.75	0.00867
2271.792	0.00868
2271.833	0.0087
2271.875	0.00872
2271.917	0.00873
2271.958	0.00875
2272	0.00877
2272.042	0.00878
2272.083	0.0088
2272.125	0.00882
2272.167	0.00883
2272.208	0.00885
2272.25	0.00887
2272.292	0.00889
2272.333	0.00891
2272.375	0.00891
2272.417	0.00892
2272.458	0.00893
2272.5	0.00893
2272.542	0.00893
2272.583	0.00894
2272.625	0.00894
2272.667	0.00895
2272.708	0.00895
2272.75	0.00896
2272.792	0.00896
2272.833	0.00897
2272.875	0.00897
2272.917	0.00898
2272.958	0.00899
2273	0.009
2273.042	0.00901
2273.083	0.00902
2273.125	0.00903
2273.167	0.00904
2273.208	0.00905
2273.25	0.00906
2273.292	0.00907
2273.333	0.00909
2273.375	0.0091
2273.417	0.00911
2273.458	0.00913
2273.5	0.00914
2273.542	0.00915
2273.583	0.00916
2273.625	0.00918
2273.667	0.00919
2273.708	0.0092
2273.75	0.00922
2273.792	0.00923
2273.833	0.00925
2273.875	0.00926
2273.917	0.00927
2273.958	0.00929
2274	0.0093
2274.042	0.00932
2274.083	0.00933
2274.125	0.00934
2274.167	0.00936
2274.208	0.00938
2274.25	0.00939
2274.292	0.00941
2274.333	0.00943
2274.375	0.00945
2274.417	0.00947
2274.458	0.00949
2274.5	0.00952
2274.542	0.00954
2274.583	0.00956
2274.625	0.00959
2274.667	0.00961
2274.708	0.00964
2274.75	0.00966
2274.792	0.00969
2274.833	0.00972
2274.875	0.00974
2274.917	0.00977
2274.958	0.0098
2275	0.00983
2275.042	0.00986
2275.083	0.00989
2275.125	0.00993
2275.167	0.00996
2275.208	0.00999
2275.25	0.01
2275.292	0.0101
2275.333	0.0101
2275.375	0.0101
2275.417	0.0102
2275.458	0.0102
2275.5	0.0102
2275.542	0.0103
2275.583	0.0103
2275.625	0.0104
2275.667	0.0104
2275.708	0.0104
2275.75	0.0105
2275.792	0.0105
2275.833	0.0106
2275.875	0.0106
2275.917	0.0106
2275.958	0.0107
2276	0.0107
2276.042	0.0108
2276.083	0.0108
2276.125	0.0108
2276.167	0.0109
2276.208	0.0109
2276.25	0.011
2276.292	0.011
2276.333	0.0111
2276.375	0.0111
2276.417	0.0112
2276.458	0.0112
2276.5	0.0112
2276.542	0.0113
2276.583	0.0113
2276.625	0.0114
2276.667	0.0114
2276.708	0.0115
2276.75	0.0115
2276.792	0.0116
2276.833	0.0116
2276.875	0.0116
2276.917	0.0117
2276.958	0.0117
2277	0.0118
2277.042	0.0118
2277.083	0.0119
2277.125	0.0119
2277.167	0.012
2277.208	0.012
2277.25	0.012
2277.292	0.0121
2277.333	0.0121
2277.375	0.0122
2277.417	0.0122
2277.458	0.0123
2277.5	0.0123
2277.542	0.0124
2277.583	0.0124
2277.625	0.0124
2277.667	0.0125
2277.708	0.0125
2277.75	0.0126
2277.792	0.0126
2277.833	0.0126
2277.875	0.0127
2277.917	0.0127
2277.958	0.0128
2278	0.0128
2278.042	0.0129
2278.083	0.0129
2278.125	0.0129
2278.167	0.013
2278.208	0.013
2278.25	0.0131
2278.292	0.0131
2278.333	0.0131
2278.375	0.0132
2278.417	0.0132
2278.458	0.0133
2278.5	0.0133
2278.542	0.0133
2278.583	0.0134
2278.625	0.0134
2278.667	0.0135
2278.708	0.0135
2278.75	0.0135
2278.792	0.0136
2278.833	0.0136
2278.875	0.0136
2278.917	0.0137
2278.958	0.0137
2279	0.0138
2279.042	0.0138
2279.083	0.0138
2279.125	0.0139
2279.167	0.0139
2279.208	0.0139
2279.25	0.014
2279.292	0.014
2279.333	0.0141
2279.375	0.0141
2279.417	0.0141
2279.458	0.0142
2279.5	0.0142
2279.542	0.0142
2279.583	0.0143
2279.625	0.0143
2279.667	0.0143
2279.708	0.0144
2279.75	0.0144
2279.792	0.0144
2279.833	0.0145
2279.875	0.0145
2279.917	0.0145
2279.958	0.0146
2280	0.0146
2280.042	0.0146
2280.083	0.0147
2280.125	0.0147
2280.167	0.0147
2280.208	0.0148
2280.25	0.0148
2280.292	0.0148
2280.333	0.0149
2280.375	0.0149
2280.417	0.0149
2280.458	0.015
2280.5	0.015
2280.542	0.015
2280.583	0.0151
2280.625	0.0151
2280.667	0.0151
2280.708	0.0152
2280.75	0.0152
2280.792	0.0152
2280.833	0.0152
2280.875	0.0153
2280.917	0.0153
2280.958	0.0153
2281	0.0154
2281.042	0.0154
2281.083	0.0154
2281.125	0.0155
2281.167	0.0155
2281.208	0.0155
2281.25	0.0155
2281.292	0.0156
2281.333	0.0156
2281.375	0.0156
2281.417	0.0157
2281.458	0.0157
2281.5	0.0157
2281.542	0.0157
2281.583	0.0158
2281.625	0.0158
2281.667	0.0158
2281.708	0.0159
2281.75	0.0159
2281.792	0.0159
2281.833	0.0159
2281.875	0.016
2281.917	0.016
2281.958	0.016
2282	0.016
2282.042	0.0161
2282.083	0.0161
2282.125	0.0161
2282.167	0.0162
2282.208	0.0162
2282.25	0.0162
2282.292	0.0162
2282.333	0.0163
2282.375	0.0163
2282.417	0.0163
2282.458	0.0163
2282.5	0.0164
2282.542	0.0164
2282.583	0.0164
2282.625	0.0164
2282.667	0.0165
2282.708	0.0165
2282.75	0.0165
2282.792	0.0165
2282.833	0.0166
2282.875	0.0166
2282.917	0.0166
2282.958	0.0166
2283	0.0166
2283.042	0.0167
2283.083	0.0167
2283.125	0.0167
2283.167	0.0167
2283.208	0.0168
2283.25	0.0168
2283.292	0.0168
2283.333	0.0168
2283.375	0.0169
2283.417	0.0169
2283.458	0.0169
2283.5	0.0169
2283.542	0.0169
2283.583	0.017
2283.625	0.017
2283.667	0.017
2283.708	0.017
2283.75	0.0171
2283.792	0.0171
2283.833	0.0171
2283.875	0.0171
2283.917	0.0171
2283.958	0.0172
2284	0.0172
2284.042	0.0172
2284.083	0.0172
2284.125	0.0172
2284.167	0.0173
2284.208	0.0173
2284.25	0.0173
2284.292	0.0173
2284.333	0.0173
2284.375	0.0174
2284.417	0.0174
2284.458	0.0174
2284.5	0.0174
2284.542	0.0174
2284.583	0.0175
2284.625	0.0175
2284.667	0.0175
2284.708	0.0175
2284.75	0.0175
2284.792	0.0176
2284.833	0.0176
2284.875	0.0176
2284.917	0.0176
2284.958	0.0176
2285	0.0177
2285.042	0.0177
2285.083	0.0177
2285.125	0.0177
2285.167	0.0177
2285.208	0.0177
2285.25	0.0178
2285.292	0.0178
2285.333	0.0178
2285.375	0.0178
2285.417	0.0178
2285.458	0.0179
2285.5	0.0179
2285.542	0.0179
2285.583	0.0179
2285.625	0.0179
2285.667	0.0179
2285.708	0.018
2285.75	0.018
2285.792	0.018
2285.833	0.018
2285.875	0.018
2285.917	0.018
2285.958	0.0181
2286	0.0181
2286.042	0.0181
2286.083	0.0181
2286.125	0.0181
2286.167	0.0181
2286.208	0.0182
2286.25	0.0182
2286.292	0.0182
2286.333	0.0182
2286.375	0.0182
2286.417	0.0182
2286.458	0.0182
2286.5	0.0183
2286.542	0.0183
2286.583	0.0183
2286.625	0.0183
2286.667	0.0183
2286.708	0.0183
2286.75	0.0184
2286.792	0.0184
2286.833	0.0184
2286.875	0.0184
2286.917	0.0184
2286.958	0.0184
2287	0.0184
2287.042	0.0185
2287.083	0.0185
2287.125	0.0185
2287.167	0.0185
2287.208	0.0185
2287.25	0.0185
2287.292	0.0185
2287.333	0.0185
2287.375	0.0186
2287.417	0.0186
2287.458	0.0186
2287.5	0.0186
2287.542	0.0186
2287.583	0.0186
2287.625	0.0186
2287.667	0.0187
2287.708	0.0187
2287.75	0.0187
2287.792	0.0187
2287.833	0.0187
2287.875	0.0187
2287.917	0.0187
2287.958	0.0187
2288	0.0188
2288.042	0.0188
2288.083	0.0188
2288.125	0.0188
2288.167	0.0188
2288.208	0.0188
2288.25	0.0188
2288.292	0.0188
2288.333	0.0189
2288.375	0.0189
2288.417	0.0189
2288.458	0.0189
2288.5	0.0189
2288.542	0.0189
2288.583	0.0189
2288.625	0.0189
2288.667	0.0189
2288.708	0.019
2288.75	0.019
2288.792	0.019
2288.833	0.019
2288.875	0.019
2288.917	0.019
2288.958	0.019
2289	0.019
2289.042	0.019
2289.083	0.019
2289.125	0.0191
2289.167	0.0191
2289.208	0.0191
2289.25	0.0191
2289.292	0.0191
2289.333	0.0191
2289.375	0.0191
2289.417	0.0191
2289.458	0.0191
2289.5	0.0191
2289.542	0.0192
2289.583	0.0192
2289.625	0.0192
2289.667	0.0192
2289.708	0.0192
2289.75	0.0192
2289.792	0.0192
2289.833	0.0192
2289.875	0.0192
2289.917	0.0192
2289.958	0.0192
2290	0.0193
2290.042	0.0193
2290.083	0.0193
2290.125	0.0193
2290.167	0.0193
2290.208	0.0193
2290.25	0.0193
2290.292	0.0194
2290.333	0.0195
2290.375	0.0193
2290.417	0.0188
2290.458	0.0181
2290.5	0.0172
2290.542	0.0164
2290.583	0.0156
2290.625	0.015
2290.667	0.0145
2290.708	0.0142
2290.75	0.0139
2290.792	0.0138
2290.833	0.0137
2290.875	0.0137
2290.917	0.0137
2290.958	0.0136
2291	0.0135
2291.042	0.0135
2291.083	0.0135
2291.125	0.0135
2291.167	0.0134
2291.208	0.0133
2291.25	0.013
2291.292	0.0126
2291.333	0.0123
2291.375	0.0122
2291.417	0.012
2291.458	0.0119
2291.5	0.0119
2291.542	0.0118
2291.583	0.0117
2291.625	0.0116
2291.667	0.0116
2291.708	0.0116
2291.75	0.0116
2291.792	0.0116
2291.833	0.0116
2291.875	0.0116
2291.917	0.0116
2291.958	0.0115
2292	0.0115
2292.042	0.0115
2292.083	0.0115
2292.125	0.0115
2292.167	0.0115
2292.208	0.0115
2292.25	0.0115
2292.292	0.0115
2292.333	0.0115
2292.375	0.0115
2292.417	0.0115
2292.458	0.0115
2292.5	0.0115
2292.542	0.0115
2292.583	0.0115
2292.625	0.0115
2292.667	0.0115
2292.708	0.0115
2292.75	0.0115
2292.792	0.0115
2292.833	0.0115
2292.875	0.0115
2292.917	0.0115
2292.958	0.0115
2293	0.0115
2293.042	0.0115
2293.083	0.0115
2293.125	0.0115
2293.167	0.0115
2293.208	0.0115
2293.25	0.0115
2293.292	0.0115
2293.333	0.0115
2293.375	0.0115
2293.417	0.0115
2293.458	0.0115
2293.5	0.0115
2293.542	0.0115
2293.583	0.0116
2293.625	0.0116
2293.667	0.0116
2293.708	0.0116
2293.75	0.0116
2293.792	0.0116
2293.833	0.0116
2293.875	0.0116
2293.917	0.0116
2293.958	0.0116
2294	0.0116
2294.042	0.0116
2294.083	0.0116
2294.125	0.0116
2294.167	0.0117
2294.208	0.0117
2294.25	0.0117
2294.292	0.0117
2294.333	0.0117
2294.375	0.0117
2294.417	0.0117
2294.458	0.0117
2294.5	0.0117
2294.542	0.0118
2294.583	0.0118
2294.625	0.0118
2294.667	0.0118
2294.708	0.0118
2294.75	0.0118
2294.792	0.0118
2294.833	0.0119
2294.875	0.0119
2294.917	0.0119
2294.958	0.0119
2295	0.0119
2295.042	0.012
2295.083	0.012
2295.125	0.012
2295.167	0.012
2295.208	0.012
2295.25	0.0121
2295.292	0.0121
2295.333	0.0121
2295.375	0.0121
2295.417	0.0122
2295.458	0.0122
2295.5	0.0122
2295.542	0.0122
2295.583	0.0123
2295.625	0.0123
2295.667	0.0123
2295.708	0.0123
2295.75	0.0124
2295.792	0.0124
2295.833	0.0124
2295.875	0.0125
2295.917	0.0125
2295.958	0.0125
2296	0.0125
2296.042	0.0126
2296.083	0.0126
2296.125	0.0126
2296.167	0.0127
2296.208	0.0127
2296.25	0.0127
2296.292	0.0127
2296.333	0.0128
2296.375	0.0128
2296.417	0.0128
2296.458	0.0129
2296.5	0.0129
2296.542	0.0129
2296.583	0.013
2296.625	0.013
2296.667	0.013
2296.708	0.013
2296.75	0.0131
2296.792	0.0131
2296.833	0.0131
2296.875	0.0132
2296.917	0.0132
2296.958	0.0132
2297	0.0132
2297.042	0.0133
2297.083	0.0133
2297.125	0.0133
2297.167	0.0133
2297.208	0.0134
2297.25	0.0134
2297.292	0.0134
2297.333	0.0135
2297.375	0.0135
2297.417	0.0135
2297.458	0.0135
2297.5	0.0136
2297.542	0.0136
2297.583	0.0136
2297.625	0.0136
2297.667	0.0137
2297.708	0.0137
2297.75	0.0137
2297.792	0.0137
2297.833	0.0138
2297.875	0.0138
2297.917	0.0138
2297.958	0.0138
2298	0.0139
2298.042	0.0139
2298.083	0.0139
2298.125	0.0139
2298.167	0.014
2298.208	0.014
2298.25	0.014
2298.292	0.014
2298.333	0.0141
2298.375	0.0141
2298.417	0.0141
2298.458	0.0141
2298.5	0.0142
2298.542	0.0142
2298.583	0.0142
2298.625	0.0142
2298.667	0.0143
2298.708	0.0143
2298.75	0.0143
2298.792	0.0143
2298.833	0.0143
2298.875	0.0144
2298.917	0.0144
2298.958	0.0144
2299	0.0144
2299.042	0.0145
2299.083	0.0145
2299.125	0.0145
2299.167	0.0145
2299.208	0.0145
2299.25	0.0146
2299.292	0.0146
2299.333	0.0146
2299.375	0.0146
2299.417	0.0146
2299.458	0.0147
2299.5	0.0147
2299.542	0.0147
2299.583	0.0147
2299.625	0.0147
2299.667	0.0148
2299.708	0.0148
2299.75	0.0148
2299.792	0.0148
2299.833	0.0148
2299.875	0.0149
2299.917	0.0149
2299.958	0.0149
2300	0.0149
2300.042	0.0149
2300.083	0.015
2300.125	0.015
2300.167	0.015
2300.208	0.015
2300.25	0.015
2300.292	0.0151
2300.333	0.0151
2300.375	0.0151
2300.417	0.0151
2300.458	0.0151
2300.5	0.0151
2300.542	0.0152
2300.583	0.0152
2300.625	0.0152
2300.667	0.0152
2300.708	0.0152
2300.75	0.0152
2300.792	0.0153
2300.833	0.0153
2300.875	0.0153
2300.917	0.0153
2300.958	0.0153
2301	0.0153
2301.042	0.0154
2301.083	0.0154
2301.125	0.0154
2301.167	0.0154
2301.208	0.0154
2301.25	0.0154
2301.292	0.0155
2301.333	0.0155
2301.375	0.0155
2301.417	0.0155
2301.458	0.0155
2301.5	0.0155
2301.542	0.0155
2301.583	0.0156
2301.625	0.0156
2301.667	0.0156
2301.708	0.0156
2301.75	0.0156
2301.792	0.0156
2301.833	0.0157
2301.875	0.0157
2301.917	0.0157
2301.958	0.0157
2302	0.0157
2302.042	0.0157
2302.083	0.0157
2302.125	0.0157
2302.167	0.0158
2302.208	0.0158
2302.25	0.0158
2302.292	0.0158
2302.333	0.0158
2302.375	0.0158
2302.417	0.0158
2302.458	0.0159
2302.5	0.0159
2302.542	0.0159
2302.583	0.0159
2302.625	0.0159
2302.667	0.0159
2302.708	0.0159
2302.75	0.0159
2302.792	0.0159
2302.833	0.016
2302.875	0.016
2302.917	0.016
2302.958	0.016
2303	0.016
2303.042	0.016
2303.083	0.016
2303.125	0.016
2303.167	0.016
2303.208	0.0161
2303.25	0.0161
2303.292	0.0161
2303.333	0.0161
2303.375	0.0161
2303.417	0.0161
2303.458	0.0161
2303.5	0.0161
2303.542	0.0161
2303.583	0.0162
2303.625	0.0162
2303.667	0.0162
2303.708	0.0162
2303.75	0.0162
2303.792	0.0162
2303.833	0.0162
2303.875	0.0162
2303.917	0.0162
2303.958	0.0162
2304	0.0162
2304.042	0.0163
2304.083	0.0163
2304.125	0.0163
2304.167	0.0163
2304.208	0.0163
2304.25	0.0163
2304.292	0.0163
2304.333	0.0163
2304.375	0.0163
2304.417	0.0163
2304.458	0.0163
2304.5	0.0163
2304.542	0.0163
2304.583	0.0164
2304.625	0.0164
2304.667	0.0164
2304.708	0.0164
2304.75	0.0164
2304.792	0.0164
2304.833	0.0164
2304.875	0.0164
2304.917	0.0164
2304.958	0.0164
2305	0.0164
2305.042	0.0164
2305.083	0.0164
2305.125	0.0164
2305.167	0.0164
2305.208	0.0164
2305.25	0.0165
2305.292	0.0165
2305.333	0.0165
2305.375	0.0165
2305.417	0.0165
2305.458	0.0165
2305.5	0.0165
2305.542	0.0165
2305.583	0.0165
2305.625	0.0165
2305.667	0.0165
2305.708	0.0165
2305.75	0.0165
2305.792	0.0165
2305.833	0.0165
2305.875	0.0165
2305.917	0.0165
2305.958	0.0165
2306	0.0165
2306.042	0.0165
2306.083	0.0165
2306.125	0.0165
2306.167	0.0165
2306.208	0.0165
2306.25	0.0165
2306.292	0.0166
2306.333	0.0166
2306.375	0.0166
2306.417	0.0166
2306.458	0.0166
2306.5	0.0166
2306.542	0.0166
2306.583	0.0166
2306.625	0.0166
2306.667	0.0166
2306.708	0.0166
2306.75	0.0166
2306.792	0.0166
2306.833	0.0166
2306.875	0.0166
2306.917	0.0166
2306.958	0.0166
2307	0.0166
2307.042	0.0166
2307.083	0.0166
2307.125	0.0166
2307.167	0.0166
2307.208	0.0166
2307.25	0.0166
2307.292	0.0166
2307.333	0.0166
2307.375	0.0646
2307.417	0.0643
2307.458	0.0642
2307.5	0.064
2307.542	0.0639
2307.583	0.0638
2307.625	0.0637
2307.667	0.0636
2307.708	0.0635
2307.75	0.0634
2307.792	0.0633
2307.833	0.0632
2307.875	0.0631
2307.917	0.063
2307.958	0.0629
2308	0.0628
2308.042	0.0627
2308.083	0.0626
2308.125	0.0625
2308.167	0.0625
2308.208	0.0624
2308.25	0.0623
2308.292	0.0622
2308.333	0.0621
2308.375	0.0621
2308.417	0.062
2308.458	0.0619
2308.5	0.0618
2308.542	0.0618
2308.583	0.0617
2308.625	0.0616
2308.667	0.0616
2308.708	0.0615
2308.75	0.0614
2308.792	0.0614
2308.833	0.0613
2308.875	0.0612
2308.917	0.0612
2308.958	0.0611
2309	0.0611
2309.042	0.061
2309.083	0.0609
2309.125	0.0609
2309.167	0.0608
2309.208	0.0608
2309.25	0.0607
2309.292	0.0606
2309.333	0.0606
2309.375	0.0605
2309.417	0.0605
2309.458	0.0604
2309.5	0.0604
2309.542	0.0603
2309.583	0.0603
2309.625	0.0602
2309.667	0.0602
2309.708	0.0601
2309.75	0.0601
2309.792	0.06
2309.833	0.06
2309.875	0.0599
2309.917	0.0599
2309.958	0.0598
2310	0.0598
2310.042	0.0598
2310.083	0.0597
2310.125	0.0597
2310.167	0.0596
2310.208	0.0596
2310.25	0.0595
2310.292	0.0595
2310.333	0.0594
2310.375	0.0594
2310.417	0.0593
2310.458	0.0593
2310.5	0.0593
2310.542	0.0592
2310.583	0.0592
2310.625	0.0591
2310.667	0.0591
2310.708	0.059
2310.75	0.059
2310.792	0.059
2310.833	0.0589
2310.875	0.0589
2310.917	0.0588
2310.958	0.0588
2311	0.0588
2311.042	0.0587
2311.083	0.0587
2311.125	0.0586
2311.167	0.0586
2311.208	0.0586
2311.25	0.0585
2311.292	0.0585
2311.333	0.0584
2311.375	0.0584
2311.417	0.0584
2311.458	0.0583
2311.5	0.0583
2311.542	0.0582
2311.583	0.0582
2311.625	0.0582
